player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
427989,NOMAR,GA,6,35,0.9142857142857143,0.9055395016299075,0.3333333333333333,0.2837705385184377,0,,,0.0,0.8,9.5,6,1759968000,27.166666666666668,39,6,GA,1.0,GA,False,1.0
688460,JJBREEZE,GA,14,85,0.7764705882352941,0.7774239901969493,-0.35714285714285715,0.2990655094939819,0,,,0.0,0.46153846153846156,22.5,14,1759968000,24.357142857142858,39,14,GA,1.0,GA,False,1.0
724224,Genghis D0n,GA,5,31,0.7741935483870968,0.7566102542911396,0.0,0.3360753941399103,0,,,0.0,0.4,8.1,5,1759363200,24.0,39,5,GA,1.0,GA,False,1.0
320361,Shvmir,GA,1,8,0.75,0.7499999999999999,7.0,0.2496808143547274,0,,,0.0,0.7142857142857143,1.8,1,1758405600,29.0,29,1,GA,1.0,GA,False,1.0
3809706,LogieBear,GA,5,30,0.7333333333333333,0.723995343363978,11.8,0.3233291855468267,0,,,0.0,0.6363636363636364,8.0,5,1759006800,22.2,39,5,GA,1.0,GA,False,1.0
541397,ohitshutch,GA,1,7,0.7142857142857143,0.7142857142857142,3.0,0.28934755720470007,0,,,0.0,0.3333333333333333,1.7000000000000002,1,1760220000,13.0,13,1,GA,1.0,GA,False,1.0
150402,Pokchop,GA,12,60,0.7333333333333333,0.7111013851222197,-0.45454545454545453,0.2616219265535182,0,,,0.0,0.3,18.0,12,1759968000,21.833333333333332,39,12,GA,1.0,GA,False,1.0
2774889,Rel,,5,26,0.6923076923076923,0.6874528830637084,-0.6,0.17984640152377135,0,,,0.0,0.4,7.6,5,1756944000,27.0,39,5,GA,1.0,GA,True,1.0
3570019,BRUHnana,GA,1,6,0.6666666666666666,0.6666666666666667,13.0,0.10444261620732209,0,,,0.0,0.6666666666666666,1.6,1,1755378000,18.0,18,1,GA,1.0,GA,False,1.0
2877248,Smoochie,GA,1,6,0.6666666666666666,0.6666666666666666,11.0,0.16936813186813188,0,,,0.0,0.6,1.6,1,1759363200,21.0,21,1,GA,1.0,GA,False,1.0
2478267,MeanestPeen,,1,6,0.6666666666666666,0.6666666666666666,12.0,0.14439386865857454,0,,,0.0,0.6,1.6,1,1756339200,28.0,28,1,GA,1.0,GA,True,1.0
1706244,Sativicaa,,6,33,0.6363636363636364,0.6387618491081428,0.6666666666666666,0.376792048531179,0,,,0.0,0.4117647058823529,9.3,6,1758848400,25.333333333333332,39,6,GA,1.0,GA,True,1.0
924041,duetosideeffects,GA,10,53,0.6415094339622641,0.637721392767237,-1.5,0.25799003652055486,0,,,0.0,0.4375,15.3,10,1759968000,24.8,39,10,GA,1.0,GA,False,1.0
4076327,KhalRhaego,GA,18,89,0.6179775280898876,0.6299193190678739,-0.3333333333333333,0.2611735841542062,0,,,0.0,0.4375,26.9,18,1760220000,22.444444444444443,39,18,GA,1.0,GA,False,1.0
267007,SLAYlor Moon,GA,4,21,0.6190476190476191,0.6198824636444238,8.75,0.1317945052417102,0,,,0.0,0.5625,6.1,4,1758405600,28.5,35,4,GA,1.0,GA,False,1.0
298731,Static,,2,10,0.6,0.6113503114256864,6.0,0.21892857142857142,0,,,0.0,0.5,3.0,2,1753315200,19.0,22,2,GA,1.0,GA,True,1.0
2228539,blitz,GA,4,20,0.6,0.6013940126063478,9.0,0.14999789971810096,0,,,0.0,0.5294117647058824,6.0,4,1759363200,23.25,31,4,GA,1.0,GA,False,1.0
1042436,O.N.2,GA,10,45,0.6,0.6007531991195759,-0.8888888888888888,0.25283460311530487,0,,,0.0,0.25,14.5,10,1760144400,22.6,39,10,GA,1.0,GA,False,1.0
4932619,Chris,,1,5,0.6,0.6000000000000001,4.0,0.32984848484848484,0,,,0.0,0.3333333333333333,1.5,1,1755738000,14.0,14,1,GA,1.0,GA,True,1.0
1920466,crispybiscuit,,1,5,0.6,0.6,6.0,0.575,0,,,0.0,0.6,1.5,1,1755734400,15.0,15,1,GA,1.0,GA,True,1.0
1025486,Kuugo,,1,5,0.6,0.6,0.0,0.15562435500515995,0,,,0.0,0.0,1.5,1,1758153600,25.0,25,1,GA,1.0,GA,True,1.0
4020750,Slash,GA,1,5,0.6,0.5999999999999999,1.0,0.07304485852311939,0,,,0.0,0.0,1.5,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
390270,NinjaLuis,GA,1,5,0.6,0.5999999999999999,2.0,0.25689655172413794,0,,,0.0,0.5,1.5,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
730420,LOL!,GA,2,10,0.6,0.5999999999999999,0.0,0.214478021978022,0,,,0.0,0.0,3.0,2,1760220000,15.5,18,2,GA,1.0,GA,False,1.0
263559,Lil Capped,GA,1,5,0.6,0.5999999999999999,6.0,0.26857142857142857,0,,,0.0,0.6,1.5,1,1758848400,11.0,11,1,GA,1.0,GA,False,1.0
2703555,Rated R,,1,5,0.6,0.5999999999999999,20.0,0.10227234753550543,0,,,0.0,0.6,1.5,1,1756683000,35.0,35,1,GA,1.0,GA,True,1.0
36643,Abstract,GA,2,10,0.6,0.5968718860610354,2.5,0.28954545454545455,0,,,0.0,0.42857142857142855,3.0,2,1755734400,18.5,22,2,GA,1.0,GA,False,1.0
1104452,slaughterwall,GA,7,33,0.5757575757575758,0.595084592139112,2.5714285714285716,0.21600514005805307,0,,,0.0,0.375,10.3,7,1759968000,24.428571428571427,39,7,GA,1.0,GA,False,1.0
1829744,HEAVENER,GA,3,14,0.5714285714285714,0.5793807718928476,4.333333333333333,0.11071080611936428,0,,,0.0,0.3333333333333333,4.4,3,1758405600,28.0,31,3,GA,1.0,GA,False,1.0
2228433,BlackHeart,GA,3,14,0.5714285714285714,0.5710518429518334,0.0,0.06487802254106602,0,,,0.0,0.3333333333333333,4.4,3,1756944000,34.0,39,3,GA,1.0,GA,False,1.0
3901259,Aneubys,GA,5,23,0.5652173913043478,0.5686659991572565,3.4,0.16868441597899708,0,,,0.0,0.45454545454545453,7.300000000000001,5,1759968000,29.6,39,5,GA,1.0,GA,False,1.0
146905,juice,GA,8,38,0.5789473684210527,0.5683656584059387,2.0,0.24679792416980784,8,0.375,0.3487534086847374,0.21052631578947367,0.42857142857142855,11.8,8,1759968000,24.125,39,8,GA,1.0,GA,False,1.0
3927021,toties,GA,2,9,0.5555555555555556,0.5628097367185795,7.0,0.1145410195141378,0,,,0.0,0.5,2.9,2,1756683000,28.5,35,2,GA,1.0,GA,False,1.0
4102348,Luff,GA,5,23,0.5652173913043478,0.5551456001179249,1.6,0.41127501725327814,0,,,0.0,0.38461538461538464,7.300000000000001,3,1760301000,9.0,18,5,GA,1.0,GA,False,1.0
