player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
1496702,Eclipse,GA,2,5,1.0,1.0,0.0,0.25416666666666665,0,,,0.0,,2.5,2,1757880000,27.0,37,2,GA,1.0,GA,False,1.0
691176,Spider,GA,1,5,1.0,1.0,1.0,0.34,0,,,0.0,1.0,1.5,1,1757260800,25.0,25,1,GA,1.0,GA,False,1.0
6905,Sonido,,1,5,1.0,1.0,1.0,0.15857142857142856,0,,,0.0,,1.5,1,1757865600,30.0,30,1,GA,1.0,GA,True,1.0
1009,Colbol,GA,8,41,0.975609756097561,0.9763056300078214,0.0,0.21137325033487156,0,,,0.0,,12.100000000000001,8,1760389200,28.75,39,8,GA,1.0,GA,False,1.0
1480393,DDee,GA,9,46,0.9347826086956522,0.9369593182252558,-0.4444444444444444,0.22655483636142204,0,,,0.0,,13.600000000000001,8,1760205600,26.77777777777778,57,9,GA,1.0,GA,False,1.0
25608,Emu,,2,11,0.8181818181818182,0.7906406453777607,4.0,0.566017316017316,0,,,0.0,0.75,3.1,1,1757365200,16.0,25,2,GA,1.0,GA,True,1.0
1687384,swaggerbee,GA,10,54,0.7777777777777778,0.7858423484506953,0.5,0.3544260780371891,0,,,0.0,0.4,15.4,10,1759179600,18.5,37,10,GA,1.0,GA,False,1.0
2409815,AO ASHI SEASON 2 2026,GA,1,9,0.7777777777777778,0.7777777777777778,4.0,0.11345202708463803,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.9,1,1755446400,57.0,57,1,GA,1.0,GA,False,1.0
36662,CAUP,GA,2,10,0.8,0.7611508204074173,-1.0,0.22794117647058823,0,,,0.0,,3.0,2,1756155600,24.5,39,2,GA,1.0,GA,False,1.0
38830,Ave~,,1,8,0.75,0.75,2.0,0.18524629054520358,0,,,0.0,0.3333333333333333,1.8,1,1755446400,57.0,57,1,GA,1.0,GA,True,1.0
4395171,vivesthesia,GA,16,83,0.7710843373493976,0.7482544512378289,-0.13333333333333333,0.3467733626209084,0,,,0.0,0.3333333333333333,24.3,16,1759784400,22.375,39,16,GA,1.0,GA,False,1.0
271346,bag,GA,8,34,0.7058823529411765,0.7356969577439931,-0.7142857142857143,0.22188771381282324,0,,,0.0,0.42857142857142855,11.4,8,1760389200,23.75,37,8,GA,1.0,GA,False,1.0
1045059,Sakana,,1,7,0.7142857142857143,0.7142857142857143,0.0,0.4154926486723722,0,,,0.0,0.0,1.7000000000000002,1,1760205600,35.0,35,1,GA,1.0,GA,True,1.0
35695,JankTrees!,GA,3,19,0.6842105263157895,0.6849764048992854,2.0,0.2452228058183737,0,,,0.0,0.3333333333333333,4.9,3,1758470400,36.666666666666664,57,3,GA,1.0,GA,False,1.0
1335864,audrey,GA,13,60,0.6666666666666666,0.6701219434092742,-1.1666666666666667,0.30426125231758944,0,,,0.0,0.3333333333333333,19.0,13,1759784400,23.846153846153847,39,13,GA,1.0,GA,False,1.0
1862124,Napkino,GA,2,6,0.6666666666666666,0.6666666666666667,1.0,0.2074354657687991,0,,,0.0,0.3333333333333333,2.6,2,1755442800,34.0,37,2,GA,1.0,GA,False,1.0
2326935,lioX0X0,GA,2,6,0.6666666666666666,0.6666666666666667,7.0,0.11320548102281848,0,,,0.0,0.3333333333333333,2.6,2,1755442800,34.5,37,2,GA,1.0,GA,False,1.0
24638,omega,GA,1,6,0.6666666666666666,0.6666666666666666,6.0,0.11079213184476343,0,,,0.0,0.3333333333333333,1.6,1,1756155600,39.0,39,1,GA,1.0,GA,False,1.0
