player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
4630520,Baihu,OR,2,5,0.2,0.2183946748865303,11.5,0.09577777777777778,0,,,0.0,0.2,2.5,1,1755360000,43.0,61,2,32,0.5,2,,,OR,False,1.0,UNITED STATES,False,1.0
329517,Soya,OR,2,4,0.25,0.21790189002398463,30.5,0.26274230489916767,0,,,0.0,0.0,2.4,1,1757809200,147.5,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
1122363,Calf Daddy,OR,2,5,0.2,0.21522984421751176,17.0,0.02100658015955108,0,,,0.0,0.0,2.5,2,1757782800,160.0,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
3391451,Lord Donut,OR,2,5,0.2,0.21522984421751176,21.0,0.0238224016845086,0,,,0.0,0.2,2.5,2,1757782800,160.0,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
1519363,Tito,OR,2,5,0.2,0.21522984421751176,25.0,0.014714856902356903,0,,,0.0,0.0,2.5,2,1757782800,160.0,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
1182153,MythiCole,OR,2,5,0.2,0.1807186392055083,0.0,0.04123041561122057,0,,,0.0,,2.5,1,1755360000,43.0,61,2,32,0.5,2,,,OR,False,1.0,UNITED STATES,False,1.0
3043712,BranDaan,OR,6,11,0.18181818181818182,0.17783403459567249,12.2,0.14223275818423856,0,,,0.0,0.1111111111111111,7.1,5,1760146200,59.333333333333336,230,6,32,0.3333333333333333,6,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
1754559,romance,,20,43,0.18604651162790697,0.17437227097723698,5.833333333333333,0.13613311302075254,25,0.12,0.1285325212904509,0.5813953488372093,0.16216216216216217,24.3,9,1762214400,36.2,230,20,32,0.35,20,OR,1.0,OR,True,1.0,UNITED STATES,False,1.0
1550665,NK,OR,7,17,0.17647058823529413,0.1735661974623837,5.0,0.1725143869410193,0,,,0.0,0.06666666666666667,8.7,7,1762481640,51.285714285714285,230,7,32,0.14285714285714285,7,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
2421364,ResDev,OR,4,9,0.2222222222222222,0.17128573224173305,9.25,0.07960735732772754,0,,,0.0,0.0,4.9,2,1757809200,83.0,230,4,32,0.5,4,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
